time,dbm,temperature,humidity,rtc_timestamp,latitude,longitude
918302,0,31.134693,22.178686,2025-05-10 14:00:25.199,47.4044276,8.6497929
920711,-69,31.205442,22.022427,2025-05-10 14:00:27.567,47.4044276,8.6497929
923138,-67,31.046259,29.219364,2025-05-10 14:00:29.824,47.4041443,8.6501948
925494,-67,31.223129,30.481457,2025-05-10 14:00:32.224,47.4038632,8.6506881
927892,-65,31.258503,21.905233,2025-05-10 14:00:34.703,47.4038632,8.6506881
930314,-69,31.364626,22.265831,2025-05-10 14:00:37.103,47.403613,8.6511714
932714,-63,31.32925,29.9646,2025-05-10 14:00:39.423,47.403613,8.6511714
935114,-65,31.435375,22.57835,2025-05-10 14:00:41.839,47.4033274,8.6518059
937487,-63,31.470749,22.473175,2025-05-10 14:00:44.223,47.4029576,8.6524866
939831,-61,31.506123,22.199722,2025-05-10 14:00:46.543,47.4029576,8.6524866
942205,-55,31.594559,24.005716,2025-05-10 14:00:48.943,47.4025824,8.6531134
944610,-51,31.382313,29.949575,2025-05-10 14:00:51.343,47.4025824,8.6531134
947008,-51,31.240816,29.973614,2025-05-10 14:00:54.207,47.4022641,8.6536818
949418,-57,31.134693,29.931545,2025-05-10 14:00:56.287,47.4018922,8.6541717
951804,-57,31.046259,29.582968,2025-05-10 14:00:59.023,47.4018922,8.6541717
954255,-55,31.205442,21.430447,2025-05-10 14:01:01.287,47.4014637,8.6545524
956575,-63,31.364626,21.283201,2025-05-10 14:01:03.407,47.4014637,8.6545524
958930,-63,31.470749,21.292217,2025-05-10 14:01:08.201,47.4005988,8.6553233
963800,-61,31.647619,28.885809,2025-05-10 14:01:10.769,47.4005988,8.6553233
966394,-69,31.70068,21.184036,2025-05-10 14:01:13.081,47.4001305,8.6556143
968710,-65,31.718369,21.096893,2025-05-10 14:01:15.435,47.4001305,8.6556143
971074,-71,31.842176,20.955658,2025-05-10 14:01:19.039,47.3996282,8.6557778
974599,-71,31.930613,21.163002,2025-05-10 14:01:21.371,47.3991584,8.6560088
976951,-73,31.859863,21.394386,2025-05-10 14:01:23.651,47.3991584,8.6560088
979274,-69,31.965986,21.652815,2025-05-10 14:01:25.979,47.3987621,8.656523
981604,-63,32.001362,22.079521,2025-05-10 14:01:28.283,47.3984773,8.6572878
983907,-69,31.965986,25.577324,2025-05-10 14:01:30.641,47.3984773,8.6572878
986220,-71,31.718369,29.871445,2025-05-10 14:01:32.923,47.3982657,8.658101
988545,-71,31.647619,29.823368,2025-05-10 14:01:35.249,47.3982657,8.658101
990865,-73,31.523809,29.745235,2025-05-10 14:01:38.196,47.398061,8.6588841
993809,-71,31.488436,29.772282,2025-05-10 14:01:41.093,47.3978551,8.6597474
996683,-69,31.364626,29.949575,2025-05-10 14:01:43.408,47.3978551,8.6597474
999029,-71,31.311565,29.904501,2025-05-10 14:01:45.720,47.3976393,8.660748
1001339,-67,31.205442,29.940557,2025-05-10 14:01:48.672,47.3974537,8.6617364
1004043,-77,31.134693,30.00066,2025-05-10 14:01:50.760,47.3974537,8.6617364
1006387,-67,31.046259,29.985632,2025-05-10 14:01:53.080,47.3972781,8.662715
1008708,-65,31.046259,29.919525,2025-05-10 14:01:55.888,47.3972781,8.662715
1011491,-69,30.957823,29.98263,2025-05-10 14:01:58.432,47.3971217,8.66372
1013823,-67,30.922449,29.988642,2025-05-10 14:02:00.520,47.397004,8.6646873
1016144,-67,30.816326,30.036718,2025-05-10 14:02:03.007,47.397004,8.6646873
1018624,-69,30.798639,30.114849,2025-05-10 14:02:05.327,47.396916,8.6656308
1020963,-69,30.72789,30.217016,2025-05-10 14:02:07.656,47.396916,8.6656308
1023270,-71,30.674829,30.247066,2025-05-10 14:02:10.231,47.3968613,8.6665794
1025608,-67,30.604082,30.325199,2025-05-10 14:02:13.559,47.3968353,8.6675448
1028945,0,30.586395,30.394312,2025-05-10 14:02:15.897,47.3968353,8.6675448
1031498,-61,30.533333,30.42136,2025-05-10 14:02:18.215,47.3968301,8.6684912
1033821,-65,30.427212,30.412342,2025-05-10 14:02:20.559,47.3968155,8.6694403
1036138,-69,30.374149,30.517517,2025-05-10 14:02:22.943,47.3968155,8.6694403
1038488,-69,30.338776,30.496485,2025-05-10 14:02:25.263,47.3967041,8.6703345
1040883,-67,30.303402,30.508503,2025-05-10 14:02:27.767,47.3967041,8.6703345
1043279,-69,30.268028,30.475445,2025-05-10 14:02:30.212,47.3964811,8.6711381
1049935,-67,30.551022,24.844107,2025-05-10 14:02:36.868,47.3957998,8.672424
1052477,-75,30.409523,30.643726,2025-05-10 14:02:39.245,47.3957998,8.672424
1054843,-75,30.356462,30.343227,2025-05-10 14:02:42.180,47.3953392,8.6729473
1057782,-69,30.462585,30.643726,2025-05-10 14:02:45.449,47.3948065,8.6733315
1061019,-79,30.745579,21.776018,2025-05-10 14:02:49.575,47.3942613,8.6735792
1065160,-67,30.869389,21.785034,2025-05-10 14:02:51.885,47.3942613,8.6735792
1067497,-69,30.922449,21.884197,2025-05-10 14:02:54.207,47.3937923,8.6737941
1069798,-69,30.887074,22.283861,2025-05-10 14:02:56.529,47.3933554,8.6740108
1072145,-69,31.046259,22.187702,2025-05-10 14:02:59.039,47.3933554,8.6740108
1074590,-73,31.117008,22.232777,2025-05-10 14:03:06.614,47.3929094,8.6744591
1082176,-71,31.258503,21.932278,2025-05-10 14:03:09.022,47.3927615,8.6744927
1084609,-73,31.4,21.857153,2025-05-10 14:03:11.797,47.3927615,8.6744927
1087166,-73,31.45306,22.857813,2025-05-10 14:03:13.885,47.392635,8.6748065
1089490,-73,31.435375,22.707563,2025-05-10 14:03:20.617,47.392132,8.6756388
1096219,-65,31.417686,30.379288,2025-05-10 14:03:23.091,47.392132,8.6756388
1098645,-67,31.276192,30.355249,2025-05-10 14:03:25.405,47.3918952,8.6760523
1100988,-69,31.364626,22.425095,2025-05-10 14:03:27.725,47.3918952,8.6760523
1103303,-67,31.258503,30.352243,2025-05-10 14:03:30.368,47.3917676,8.6761613
1105910,-69,31.45306,21.842129,2025-05-10 14:03:32.693,47.3916875,8.6764
1108273,-71,31.45306,22.972002,2025-05-10 14:03:35.000,47.3916875,8.6764
1110582,-65,31.293877,30.598652,2025-05-10 14:03:37.888,47.3919051,8.6765973
1113444,-63,31.240816,30.601658,2025-05-10 14:03:40.200,47.3921796,8.6769735
1115782,-57,31.152382,30.42136,2025-05-10 14:03:42.528,47.3921796,8.6769735
1118123,-57,31.152382,30.42136,2025-05-10 14:03:44.841,47.3924867,8.6774744
1120406,-57,31.010883,30.403326,2025-05-10 14:03:48.365,47.3927372,8.6780199
1123908,-51,30.940136,30.577616,2025-05-10 14:03:52.635,47.3929254,8.678568
1128148,-69,30.869389,30.469437,2025-05-10 14:03:54.923,47.3929254,8.678568
1130489,-51,30.816326,30.697815,2025-05-10 14:03:57.240,47.3931338,8.6791268
1132805,-51,30.745579,30.64072,2025-05-10 14:03:59.968,47.3931338,8.6791268
1135508,-63,30.586395,30.550571,2025-05-10 14:04:02.312,47.3933602,8.6797521
1137844,-69,30.515646,30.703823,2025-05-10 14:04:04.609,47.393661,8.6802822
1140162,-73,30.497959,30.688801,2025-05-10 14:04:06.920,47.393661,8.6802822
1142482,-69,30.427212,30.637716,2025-05-10 14:04:09.240,47.3940724,8.680563
1144813,-75,30.409523,30.562592,2025-05-10 14:04:12.307,47.3945492,8.6805685
1147824,-77,30.427212,30.610672,2025-05-10 14:04:14.643,47.3945492,8.6805685
1150181,0,30.374149,28.783642,2025-05-10 14:04:19.321,47.3950621,8.6804492
1154829,-79,30.285713,30.854074,2025-05-10 14:04:21.649,47.3955432,8.6803233
1157168,-75,30.232653,30.923191,2025-05-10 14:04:24.131,47.3959753,8.6801991
1159531,-79,30.179592,30.956244,2025-05-10 14:04:26.633,47.3959753,8.6801991
1161962,-75,30.108845,30.830036,2025-05-10 14:04:29.136,47.396428,8.6800956
1164637,-79,30.091156,30.667767,2025-05-10 14:04:32.378,47.3969103,8.6800869
1167207,-83,29.949661,31.046392,2025-05-10 14:04:40.914,47.3980761,8.6803376
1170777,-79,29.896599,31.127529,2025-05-10 14:04:40.915,47.3980761,8.6803376
1174919,-81,29.825851,31.118511,2025-05-10 14:04:41.724,47.3980761,8.6803376
1177273,-79,29.755102,31.196644,2025-05-10 14:04:44.071,47.3987297,8.6804745
1179634,-79,29.719727,31.211666,2025-05-10 14:04:46.479,47.3987297,8.6804745
1182040,-81,29.684353,31.280783,2025-05-10 14:04:48.871,47.3993653,8.6804358
1184360,-79,29.666668,31.379948,2025-05-10 14:04:51.343,47.3993653,8.6804358
1186911,-83,29.613605,30.436382,2025-05-10 14:04:53.743,47.4000467,8.6801753
1189286,-83,29.595919,31.268763,2025-05-10 14:04:56.063,47.4007242,8.6799153
1191605,-81,29.560543,30.97728,2025-05-10 14:04:58.383,47.4007242,8.6799153
1193948,-83,29.613605,31.391968,2025-05-10 14:05:01.411,47.4014009,8.679637
1196932,-81,29.578232,31.346893,2025-05-10 14:05:03.734,47.4014009,8.679637
1199274,-81,29.525169,31.403988,2025-05-10 14:05:06.043,47.4019841,8.679404
1201586,-81,29.489796,31.406992,2025-05-10 14:05:08.458,47.402412,8.6792576
1203942,-83,29.454422,31.425022,2025-05-10 14:05:10.762,47.402412,8.6792576
1206298,-85,29.348299,31.403988,2025-05-10 14:05:13.082,47.4027594,8.6793592
1208627,-85,29.419048,31.527191,2025-05-10 14:05:17.648,47.4030772,8.6794873
1213181,-87,29.365986,31.521183,2025-05-10 14:05:19.963,47.4030772,8.6794873
1215505,-85,29.312925,31.560246,2025-05-10 14:05:22.867,47.4034212,8.6796064
1218381,-87,29.312925,31.548223,2025-05-10 14:05:25.167,47.4037491,8.6796671
1220702,-87,29.242176,31.59931,2025-05-10 14:05:28.119,47.4040566,8.6797384
1223468,-89,29.224491,31.704487,2025-05-10 14:05:30.311,47.4040566,8.6797384
1225825,-89,29.206802,31.001318,2025-05-10 14:05:32.619,47.4043379,8.679818
1228140,-89,29.189116,31.713501,2025-05-10 14:05:34.951,47.4043379,8.679818
1230458,-89,29.171429,31.76759,2025-05-10 14:05:37.335,47.4046306,8.6799328
1232782,-87,29.153742,31.812664,2025-05-10 14:05:39.655,47.4046306,8.6799328
1235122,-91,29.100681,31.887791,2025-05-10 14:05:42.012,47.4048869,8.6800112
1237519,-91,29.065306,31.893799,2025-05-10 14:05:44.311,47.4052374,8.6800955
1239838,-91,29.012245,31.944885,2025-05-10 14:05:46.686,47.4052374,8.6800955
1242162,-89,28.941496,31.941879,2025-05-10 14:05:49.426,47.4055985,8.6802212
1244591,-89,28.923809,32.010994,2025-05-10 14:05:51.618,47.4055985,8.6802212
1247027,0,28.870749,32.014,2025-05-10 14:05:54.879,47.4059354,8.6804225
1250277,-89,28.799999,32.125183,2025-05-10 14:05:57.735,47.4062479,8.6807419
1252703,-89,28.799999,32.185284,2025-05-10 14:06:01.442,47.4066175,8.6810603
1256392,0,28.799999,32.278439,2025-05-10 14:06:04.687,47.4069772,8.68134
1260057,-89,28.782312,32.350555,2025-05-10 14:06:06.943,47.4069772,8.68134
1262411,-89,28.782312,32.17627,2025-05-10 14:06:09.327,47.4073702,8.6815275
1264801,-85,28.729252,32.473763,2025-05-10 14:06:11.751,47.4073702,8.6815275
1267208,-83,28.676189,32.503811,2025-05-10 14:06:14.063,47.4078762,8.6816637
1269576,-89,28.711565,32.515831,2025-05-10 14:06:16.463,47.4084089,8.6817443
1271927,-85,28.640816,32.65406,2025-05-10 14:06:18.783,47.4084089,8.6817443
1274294,-85,28.570068,32.627014,2025-05-10 14:06:21.183,47.4089514,8.6818216
1276660,-87,28.570068,32.614994,2025-05-10 14:06:23.536,47.4089514,8.6818216
1279036,-89,28.605442,32.40765,2025-05-10 14:06:25.823,47.4095305,8.6819018
1281354,-87,28.605442,32.657066,2025-05-10 14:06:29.331,47.4101645,8.6820988
1284807,-87,28.517006,32.669086,2025-05-10 14:06:31.658,47.4101645,8.6820988
1287143,-85,28.534695,32.575932,2025-05-10 14:06:33.990,47.4108099,8.6823408
1289469,-85,28.517006,32.81633,2025-05-10 14:06:36.523,47.4114339,8.6825699
1292004,-85,28.481632,32.663074,2025-05-10 14:06:39.504,47.4114339,8.6825699
1294802,-83,28.410885,32.786278,2025-05-10 14:06:41.643,47.4120158,8.682812
1297147,-83,28.410885,32.702141,2025-05-10 14:06:43.967,47.4120158,8.682812
1299471,-83,28.322449,32.834358,2025-05-10 14:06:46.287,47.4125337,8.6830204
1301786,-83,28.304762,32.756229,2025-05-10 14:06:48.639,47.4129631,8.6831817
1304124,-83,28.251701,32.798298,2025-05-10 14:06:51.003,47.4129631,8.6831817
1306510,-83,28.251701,32.861404,2025-05-10 14:06:55.587,47.4133675,8.6833713
1310953,-87,28.234013,32.813324,2025-05-10 14:06:57.803,47.4137682,8.6835502
1313317,-87,28.216328,32.939533,2025-05-10 14:07:00.135,47.414129,8.6837454
1315615,-79,28.127892,32.939533,2025-05-10 14:07:02.447,47.414129,8.6837454
1317958,-79,28.198639,32.918499,2025-05-10 14:07:04.851,47.4144915,8.6839149
1320298,-73,28.163265,32.891453,2025-05-10 14:07:07.163,47.4144915,8.6839149
1322654,-77,28.163265,32.996628,2025-05-10 14:07:09.485,47.414836,8.6840674
1324976,-75,28.092518,32.894459,2025-05-10 14:07:12.295,47.4151998,8.6842645
1327753,-75,28.074829,33.071754,2025-05-10 14:07:14.605,47.4151998,8.6842645
1330127,-69,28.004082,32.81633,2025-05-10 14:07:17.404,47.4156481,8.6844715
1332871,-65,28.039455,32.85239,2025-05-10 14:07:20.290,47.4161861,8.6844271
1335753,-55,28.004082,32.783276,2025-05-10 14:07:22.600,47.4161861,8.6844271
1338111,-51,27.915646,33.155891,2025-05-10 14:07:24.943,47.416719,8.6843766
1340405,-51,27.880272,33.131851,2025-05-10 14:07:27.247,47.416719,8.6843766
1342742,-51,27.862585,33.170918,2025-05-10 14:07:29.561,47.417222,8.684513
1345039,-51,27.897959,33.252052,2025-05-10 14:07:32.207,47.4177069,8.6846943
1347607,-55,27.933334,33.255058,2025-05-10 14:07:34.440,47.4177069,8.6846943
1349925,-61,27.897959,33.285107,2025-05-10 14:07:37.248,47.4181871,8.6848763
1352707,-55,27.827211,33.243038,2025-05-10 14:07:39.560,47.4181871,8.6848763
1355061,-57,27.827211,33.315155,2025-05-10 14:07:41.883,47.4186479,8.6850415
1357363,-55,27.791836,33.231018,2025-05-10 14:07:44.608,47.4190719,8.6851544
1360067,-61,27.756462,32.566917,2025-05-10 14:07:46.920,47.4190719,8.6851544
1362401,-67,27.809525,33.182938,2025-05-10 14:07:49.587,47.4195334,8.6851481
1364841,-67,27.774151,33.234024,2025-05-10 14:07:51.724,47.4195334,8.6851481
1367199,-61,27.756462,33.194958,2025-05-10 14:07:54.525,47.4199927,8.6850679
1369981,-77,27.721088,33.209984,2025-05-10 14:07:56.840,47.4204566,8.685011
1372324,-65,27.685715,33.294121,2025-05-10 14:07:59.160,47.4204566,8.685011
1374645,-63,27.721088,33.312153,2025-05-10 14:08:01.484,47.4209524,8.6849489
1376952,-63,27.650341,32.885445,2025-05-10 14:08:03.800,47.4209524,8.6849489
1379272,-61,27.685715,33.065742,2025-05-10 14:08:06.124,47.4214338,8.6849928
1381599,-61,27.597279,33.393288,2025-05-10 14:08:08.443,47.4218592,8.6851447
1383916,0,27.650341,33.435356,2025-05-10 14:08:10.760,47.4218592,8.6851447
1386235,-65,27.579592,33.471416,2025-05-10 14:08:13.084,47.4222181,8.6853391
1388587,-59,27.544218,33.318161,2025-05-10 14:08:15.483,47.4222181,8.6853391
1390946,-67,27.544218,33.357227,2025-05-10 14:08:17.800,47.4225786,8.6855348
1393277,-61,27.544218,33.43235,2025-05-10 14:08:20.123,47.4227773,8.6856106
1395588,-61,27.473469,33.441368,2025-05-10 14:08:22.443,47.4227773,8.6856106
1397907,-61,27.473469,33.474422,2025-05-10 14:08:24.767,47.4229346,8.6855958
1400224,-61,27.526531,33.435356,2025-05-10 14:08:27.083,47.4229346,8.6855958
1402546,-67,27.703402,26.520889,2025-05-10 14:08:29.407,47.4230641,8.6853144
1404892,-65,27.844898,33.579597,2025-05-10 14:08:31.723,47.4230641,8.6853144
1407199,-67,27.685715,33.552551,2025-05-10 14:08:34.040,47.4232715,8.6851347
1409496,-63,27.703402,33.615654,2025-05-10 14:08:36.360,47.4233917,8.6850436
1411820,-63,27.685715,33.699795,2025-05-10 14:08:38.680,47.4233917,8.6850436
1414158,-61,27.597279,33.726841,2025-05-10 14:08:41.000,47.4235576,8.6850383
1416469,-63,27.597279,33.702801,2025-05-10 14:08:43.320,47.4235576,8.6850383
1418777,-61,27.614965,33.714821,2025-05-10 14:08:45.640,47.4238078,8.6852714
1421111,-61,27.561905,33.723835,2025-05-10 14:08:47.972,47.4238078,8.6852714
1423443,-61,27.597279,33.759895,2025-05-10 14:08:50.840,47.4241246,8.6855209
1426264,-55,27.526531,33.735855,2025-05-10 14:08:54.286,47.4244621,8.6856856
1429713,-51,27.526531,33.591614,2025-05-10 14:08:56.600,47.4248256,8.6858572
1432055,-59,27.561905,33.669746,2025-05-10 14:08:59.488,47.4248256,8.6858572
1434923,-51,27.491158,33.801964,2025-05-10 14:09:01.800,47.4251577,8.6860322
1437254,-55,27.420408,33.726841,2025-05-10 14:09:04.608,47.425469,8.6862136
1440039,-73,27.438095,33.844032,2025-05-10 14:09:06.920,47.425469,8.6862136
1442370,-53,27.491158,33.928173,2025-05-10 14:09:09.243,47.4258044,8.6863871
1444686,-59,27.438095,33.979259,2025-05-10 14:09:11.563,47.4258044,8.6863871
1447009,-55,27.438095,33.747875,2025-05-10 14:09:13.899,47.4261722,8.686579
1449323,0,27.402721,33.895119,2025-05-10 14:09:16.207,47.4265559,8.6867002
1451646,0,27.402721,33.997288,2025-05-10 14:09:18.522,47.4265559,8.6867002
1453969,-61,27.385035,34.0033,2025-05-10 14:09:20.842,47.4269397,8.6867827
1456280,-61,27.367348,33.768909,2025-05-10 14:09:23.896,47.4269397,8.6867827
1459307,-51,27.349659,34.027336,2025-05-10 14:09:26.203,47.4273148,8.6867127
1461644,-63,27.349659,34.081429,2025-05-10 14:09:28.533,47.4276398,8.6865335
1463957,-65,27.296598,34.084435,2025-05-10 14:09:30.843,47.4276398,8.6865335
1466286,-63,27.314285,34.120491,2025-05-10 14:09:33.163,47.4279461,8.6864893
1468598,-71,27.349659,33.819992,2025-05-10 14:09:36.052,47.4282133,8.6864674
1471376,-69,27.296598,34.186604,2025-05-10 14:09:38.375,47.4282133,8.6864674
1473768,-67,27.278912,34.231678,2025-05-10 14:09:40.719,47.4283815,8.6864468
1476147,-69,27.225849,34.231678,2025-05-10 14:09:43.655,47.4283815,8.6864468
1479039,-61,27.243538,34.192612,2025-05-10 14:09:46.079,47.4284351,8.6864461
1481462,-75,27.208164,34.156551,2025-05-10 14:09:48.408,47.4284476,8.6864407
1483829,-61,27.208164,34.177586,2025-05-10 14:09:51.317,47.4284476,8.6864407
1486745,-55,27.190475,34.249706,2025-05-10 14:09:53.721,47.4285497,8.6865217
1489152,-61,27.208164,34.282761,2025-05-10 14:09:56.450,47.4287084,8.6866361
1491869,-55,27.155102,34.321827,2025-05-10 14:09:58.761,47.4287084,8.6866361
1494198,-59,27.208164,34.339855,2025-05-10 14:10:01.569,47.4287806,8.6863866
1496987,-65,27.614965,26.41872,2025-05-10 14:10:03.881,47.4287806,8.6863866
1499326,-61,27.827211,26.872471,2025-05-10 14:10:06.234,47.428875,8.6860191
1501646,-55,27.986395,26.881489,2025-05-10 14:10:08.542,47.4290829,8.6855217
1503975,-55,27.897959,34.348869,2025-05-10 14:10:10.844,47.4290829,8.6855217
1506284,-55,28.074829,27.14292,2025-05-10 14:10:13.197,47.4293314,8.6849206
1508582,-51,28.234013,27.233068,2025-05-10 14:10:15.481,47.4293314,8.6849206
1510935,-51,28.304762,27.040751,2025-05-10 14:10:17.801,47.429564,8.6843139
1513219,-51,28.340136,27.02272,2025-05-10 14:10:20.768,47.4297908,8.6837336
1516161,-51,28.198639,26.899517,2025-05-10 14:10:23.080,47.4297908,8.6837336
1518497,-51,28.410885,26.424728,2025-05-10 14:10:25.888,47.4299746,8.6831722
1521282,-51,28.570068,26.397684,2025-05-10 14:10:28.232,47.4300454,8.6825795
1523626,-57,28.623129,26.037085,2025-05-10 14:10:30.520,47.4300454,8.6825795
1525938,-63,28.764626,25.024406,2025-05-10 14:10:32.840,47.4300858,8.6821776
1528250,-59,28.623129,33.762901,2025-05-10 14:10:35.160,47.4300858,8.6821776
1530578,-61,28.605442,26.385662,2025-05-10 14:10:37.480,47.4300265,8.6818842
1532895,-63,28.906122,24.717897,2025-05-10 14:10:39.800,47.4299595,8.6814038
1535213,-59,29.047619,26.256451,2025-05-10 14:10:42.122,47.4299595,8.6814038
1537533,-61,29.012245,26.085165,2025-05-10 14:10:44.440,47.4299975,8.6807626
1539851,-65,29.100681,26.322559,2025-05-10 14:10:46.848,47.4299975,8.6807626
1542283,0,28.923809,26.169306,2025-05-10 14:10:49.243,47.4301747,8.6800324
1544653,-61,29.136055,32.747215,2025-05-10 14:10:51.565,47.4305498,8.6793436
1546965,-59,29.171429,26.427734,2025-05-10 14:10:53.882,47.4305498,8.6793436
1549288,-77,28.906122,33.747875,2025-05-10 14:10:57.120,47.4305498,8.6793436
1552481,-65,28.764626,33.549545,2025-05-10 14:10:59.403,47.4310641,8.678612
1554820,-51,28.693878,33.44437,2025-05-10 14:11:02.356,47.4310641,8.678612
1557746,-61,28.658504,33.46841,2025-05-10 14:11:05.249,47.4316661,8.6778712
1560654,-63,28.570068,33.143871,2025-05-10 14:11:07.560,47.4316661,8.6778712
1562967,-61,28.587755,33.273087,2025-05-10 14:11:10.368,47.4319303,8.6774532
1565744,-65,28.463945,33.285107,2025-05-10 14:11:12.680,47.4319303,8.6774532
1568115,-69,28.693878,25.586338,2025-05-10 14:11:15.334,47.4321794,8.6770014
1570699,-69,28.853062,25.535254,2025-05-10 14:11:17.640,47.4324001,8.6765415
1573057,-69,28.888435,25.481163,2025-05-10 14:11:20.032,47.4324001,8.6765415
1575352,-71,29.012245,31.088465,2025-05-10 14:11:22.320,47.4326122,8.6760938
1577677,-73,29.047619,25.442099,2025-05-10 14:11:24.602,47.4326122,8.6760938
1579993,-75,29.065306,25.529243,2025-05-10 14:11:28.768,47.432875,8.675012
1584150,-73,29.259865,25.577324,2025-05-10 14:11:31.134,47.4330939,8.6743317
1586474,-69,29.312925,25.54427,2025-05-10 14:11:33.432,47.4330939,8.6743317
1588791,-65,29.365986,32.464745,2025-05-10 14:11:35.727,47.4334729,8.673961
1591139,-61,29.206802,32.621006,2025-05-10 14:11:38.057,47.4334729,8.673961
1593452,-73,29.029932,32.527851,2025-05-10 14:11:40.360,47.4339266,8.6736714
1595750,-81,29.012245,32.248386,2025-05-10 14:11:42.680,47.4339266,8.6736714
1598075,-85,29.012245,32.266418,2025-05-10 14:11:46.125,47.4343613,8.6733759
1601509,-85,28.888435,32.218338,2025-05-10 14:11:50.862,47.434812,8.6730977
1604387,-85,28.782312,32.152229,2025-05-10 14:11:51.747,47.4352817,8.6729002
1607141,-81,28.711565,32.152229,2025-05-10 14:11:54.223,47.4352817,8.6729002
1609548,-83,28.640816,32.452728,2025-05-10 14:11:59.315,47.4363007,8.6726461
1612238,0,28.552382,32.248386,2025-05-10 14:11:59.326,47.4363007,8.6726461
1614666,-83,28.587755,32.254398,2025-05-10 14:12:01.643,47.4363007,8.6726461
1617026,-83,28.552382,32.43169,2025-05-10 14:12:03.973,47.4369318,8.6724653
1619370,-83,28.481632,32.669086,2025-05-10 14:12:06.482,47.4369318,8.6724653
1621803,-83,28.428572,32.912491,2025-05-10 14:12:14.352,47.4382434,8.6720351
1624128,-75,28.446259,32.810318,2025-05-10 14:12:14.765,47.4382434,8.6720351
1630123,-59,28.534695,32.975594,2025-05-10 14:12:17.082,47.4387483,8.6718777
1632452,-61,28.552382,33.116829,2025-05-10 14:12:19.807,47.4392436,8.6717328
1635170,-69,28.605442,33.137863,2025-05-10 14:12:22.122,47.4392436,8.6717328
1637496,-61,28.517006,33.092789,2025-05-10 14:12:24.930,47.4397343,8.6715723
1640280,-51,28.570068,33.215992,2025-05-10 14:12:27.242,47.4402353,8.6714271
1642627,-53,28.605442,33.291119,2025-05-10 14:12:30.047,47.4402353,8.6714271
1645400,-59,28.640816,33.306141,2025-05-10 14:12:32.362,47.4406361,8.6713489
1647742,-55,28.676189,33.369247,2025-05-10 14:12:35.718,47.4408303,8.6710734
1651080,-69,28.746939,25.736588,2025-05-10 14:12:38.692,47.4408303,8.6710734
1654044,-85,29.189116,24.267151,2025-05-10 14:12:41.002,47.4408126,8.6705386
1656369,-69,29.295238,25.505203,2025-05-10 14:12:43.810,47.4408307,8.6698359
1659170,-71,29.419048,25.40604,2025-05-10 14:12:46.122,47.4408307,8.6698359
1661486,-71,29.560543,25.961964,2025-05-10 14:12:48.448,47.4408506,8.6690459
1663816,-77,29.737415,26.577984,2025-05-10 14:12:51.165,47.4410298,8.6681837
1666527,-75,29.772789,26.40069,2025-05-10 14:12:53.481,47.4410298,8.6681837
1668848,-79,29.985035,33.366241,2025-05-10 14:12:55.801,47.4412735,8.667186
1671158,-81,29.914286,25.751612,2025-05-10 14:12:58.121,47.4412735,8.667186
1673481,-81,30.073469,26.058121,2025-05-10 14:13:01.089,47.4415315,8.6661093
1676446,-77,30.108845,26.205364,2025-05-10 14:13:03.401,47.4417997,8.6650324
1678766,-79,30.055782,25.80871,2025-05-10 14:13:06.209,47.4417997,8.6650324
1681547,-79,30.179592,25.607372,2025-05-10 14:13:08.521,47.4420753,8.663962
1683886,-79,30.268028,25.664465,2025-05-10 14:13:10.841,47.4420753,8.663962
1686201,-77,30.391838,25.634418,2025-05-10 14:13:15.330,47.4427635,8.6620258
1690671,-77,30.533333,25.820728,2025-05-10 14:13:17.642,47.4427635,8.6620258
1692997,-77,30.621769,26.151276,2025-05-10 14:13:20.935,47.4432944,8.6612047
1696111,-77,30.639456,25.538258,2025-05-10 14:13:23.083,47.443819,8.6603861
1698449,-79,30.745579,25.580328,2025-05-10 14:13:25.403,47.443819,8.6603861
1700748,-85,30.763266,25.315889,2025-05-10 14:13:27.752,47.4443231,8.6595825
1703091,-83,30.657143,32.20031,2025-05-10 14:13:30.167,47.4443231,8.6595825
1705430,-85,30.427212,32.110157,2025-05-10 14:13:32.527,47.4447792,8.658788
1707798,-83,30.551022,24.152962,2025-05-10 14:13:34.938,47.4447792,8.658788
1710145,-85,30.72789,24.131926,2025-05-10 14:13:39.847,47.4447902,8.6568852
1714968,0,30.816326,21.54163,2025-05-10 14:13:41.983,47.4447902,8.6568852
1717355,-83,30.922449,21.824099,2025-05-10 14:13:44.454,47.4446261,8.6559487
1719759,-81,30.993198,21.776018,2025-05-10 14:13:47.162,47.4445206,8.6552162
1722152,-83,31.134693,22.019423,2025-05-10 14:13:53.591,47.4444288,8.6546232
1728852,-81,31.293877,21.896217,2025-05-10 14:13:55.960,47.4442922,8.6540179
1731223,-85,31.346939,22.334946,2025-05-10 14:13:58.291,47.4442922,8.6540179
1733543,-81,31.382313,22.500219,2025-05-10 14:14:00.544,47.4441804,8.6533293
1735855,-83,31.364626,22.53027,2025-05-10 14:14:02.848,47.4441804,8.6533293
1738174,-93,31.45306,23.771328,2025-05-10 14:14:05.232,47.4441442,8.6526418
1740502,-87,31.612244,25.081501,2025-05-10 14:14:07.517,47.4442564,8.6519775
1742821,-87,31.647619,25.22574,2025-05-10 14:14:09.803,47.4442564,8.6519775
1745138,-83,31.736053,25.093521,2025-05-10 14:14:13.733,47.4444385,8.6513424
1749034,-101,31.753742,24.756962,2025-05-10 14:14:16.050,47.4446802,8.6507443
