
1746885770, 47.3942613, 8.6735792

1746885774, 47.3937923, 8.6737941

1746885778, 47.3933554, 8.6740108

1746885782, 47.3930389, 8.6742933

1746885786, 47.3929094, 8.6744591

1746885790, 47.3927615, 8.6744927

1746885794, 47.392635, 8.6748065

1746885798, 47.392408, 8.6751738

1746885802, 47.392132, 8.6756388

1746885806, 47.3918952, 8.6760523

1746885810, 47.3917676, 8.6761613

1746885814, 47.3916875, 8.6764

1746885818, 47.3919051, 8.6765973

1746885822, 47.3921796, 8.6769735

1746885826, 47.3924867, 8.6774744

1746885830, 47.3927372, 8.6780199

1746885834, 47.3929254, 8.678568

1746885838, 47.3931338, 8.6791268

1746885842, 47.3933602, 8.6797521

1746885846, 47.393661, 8.6802822

1746885850, 47.3940724, 8.680563

1746885854, 47.3945492, 8.6805685

1746885858, 47.3950621, 8.6804492

1746885862, 47.3955432, 8.6803233

1746885866, 47.3959753, 8.6801991

1746885870, 47.396428, 8.6800956

1746885874, 47.3969103, 8.6800869

1746885878, 47.3974533, 8.6801972

1746885882, 47.3980761, 8.6803376

1746885886, 47.3987297, 8.6804745

1746885890, 47.3993653, 8.6804358

1746885894, 47.4000467, 8.6801753

1746885898, 47.4007242, 8.6799153

1746885902, 47.4014009, 8.679637

1746885906, 47.4019841, 8.679404

1746885910, 47.402412, 8.6792576

1746885914, 47.4027594, 8.6793592

1746885918, 47.4030772, 8.6794873

1746885922, 47.4034212, 8.6796064

1746885926, 47.4037491, 8.6796671

1746885930, 47.4040566, 8.6797384

1746885934, 47.4043379, 8.679818

1746885938, 47.4046306, 8.6799328

1746885942, 47.4048869, 8.6800112

1746885946, 47.4052374, 8.6800955

1746885950, 47.4055985, 8.6802212

1746885954, 47.4059354, 8.6804225

1746885958, 47.4062479, 8.6807419

1746885962, 47.4066175, 8.6810603

1746885966, 47.4069772, 8.68134

1746885970, 47.4073702, 8.6815275

1746885974, 47.4078762, 8.6816637

1746885978, 47.4084089, 8.6817443

1746885982, 47.4089514, 8.6818216

1746885986, 47.4095305, 8.6819018

1746885990, 47.4101645, 8.6820988

1746885994, 47.4108099, 8.6823408

1746885998, 47.4114339, 8.6825699

1746886002, 47.4120158, 8.682812

1746886006, 47.4125337, 8.6830204

1746886010, 47.4129631, 8.6831817

1746886014, 47.4133675, 8.6833713

1746886018, 47.4137682, 8.6835502

1746886022, 47.414129, 8.6837454

1746886026, 47.4144915, 8.6839149

1746886030, 47.414836, 8.6840674

1746886034, 47.4151998, 8.6842645

1746886038, 47.4156481, 8.6844715

1746886042, 47.4161861, 8.6844271

1746886046, 47.416719, 8.6843766

1746886050, 47.417222, 8.684513

1746886054, 47.4177069, 8.6846943

1746886058, 47.4181871, 8.6848763

